cycle,state,Candidateidentifier,Percentage_of_Vote_won_x,samplesize,daysLeft,numberSupport,pollster,Republican,Democrat,pvi,experienced
2010,Pennsylvania,2010PASestak,48.99150531,750,-5,345,"Rasmussen Reports/Pulse Opinion Research",0,1,1.540724783,1
2010,Kentucky,2010KYConway,44.24848978,826,-29,330,"Braun Research",0,1,-11.92331074,1
2010,New York,2010NYSchumer,66.30444336,500,-14,295,"Rasmussen Reports/Pulse Opinion Research",0,1,9.881465463,1
2010,Kentucky,2010KYConway,44.24848978,900,-12,360,"Public Policy Polling",0,1,-11.92331074,1
2010,Indiana,2010INEllsworth,39.99900257,500,-230,170,"Rasmussen Reports/Pulse Opinion Research",0,1,-3.169749317,1
2010,California,2010CABoxer,52.18210055,800,-20,344,"Wilson Perkins Allen Opinion Research",0,1,8.587518829,1
2010,California,2010CABoxer,52.18210055,500,-204,210,"Rasmussen Reports/Pulse Opinion Research",0,1,8.587518829,1
2010,Connecticut,2010CTBlumenthal,55.15841872,750,-28,405,"Rasmussen Reports/Pulse Opinion Research",0,1,7.628224845,1
2010,Florida,2010FLCrist,29.7083258,1527,-4,473,"Susquehanna Polling & Research Inc.",0,0,-2.272431058,1
2010,Connecticut,2010CTBlumenthal,55.15841872,1000,-24,490,"Rasmussen Reports/Pulse Opinion Research",0,1,7.628224845,1
2010,Ohio,2010OHPortman,56.84629857,500,-243,220,"Rasmussen Reports/Pulse Opinion Research",1,0,-1.359029038,1
2010,New Hampshire,2010NHAyotte,60.02825448,1308,-6,732,"Public Policy Polling",1,0,1.179275557,0
2010,Florida,2010FLCrist,29.7083258,1096,-83,427,"Quinnipiac University",0,0,-2.272431058,1
2010,Ohio,2010OHPortman,56.84629857,500,-294,220,"Rasmussen Reports/Pulse Opinion Research",1,0,-1.359029038,1
2010,California,2010CABoxer,52.18210055,569,-63,261,"SurveyUSA",0,1,8.587518829,1
2010,Kentucky,2010KYPaul,55.72658573,600,-81,240,"Ipsos",1,0,-11.92331074,0
2010,California,2010CABoxer,52.18210055,1092,-19,535,"Field Research Corp. (Field Poll)",0,1,8.587518829,1
2010,Illinois,2010ILKirk,48.01487283,1360,-39,516,"CNN/Opinion Research Corp.",1,0,9.043077619,1
2010,Florida,2010FLMeek,20.19801497,1000,-52,210,"Rasmussen Reports/Pulse Opinion Research",0,1,-2.272431058,1
2010,California,2010CABoxer,52.18210055,485,-5,247,"Angus Reid Global",0,1,8.587518829,1
2010,California,2010CABoxer,52.18210055,882,-4,441,"Public Policy Polling",0,1,8.587518829,1
2010,Louisiana,2010LAVitter,56.5548137,1107,-23,564,"Magellan Strategies",1,0,-13.14929261,1
2010,Colorado,2010COBennet,48.07900013,750,-30,337,"Rasmussen Reports/Pulse Opinion Research",0,1,0.857671526,1
2010,Kentucky,2010KYPaul,55.72658573,800,-127,392,"Rasmussen Reports/Pulse Opinion Research",1,0,-11.92331074,0
2010,Kentucky,2010KYPaul,55.72658573,625,-127,268,"Public Policy Polling",1,0,-11.92331074,0
2010,Connecticut,2010CTMcMahon,43.21693847,759,-6,326,"Public Policy Polling",1,0,7.628224845,0
2010,New Hampshire,2010NHHodes,36.81102232,566,-311,203,"American Research Group",0,1,1.179275557,1
2010,Arkansas,2010ARLincoln,36.94511364,810,-277,267,"Public Policy Polling",0,1,-13.86774527,1
2010,Arizona,2010AZMcCain,58.86007712,664,-10,371,"Public Policy Polling",1,0,-8.00480619,1
2010,Florida,2010FLMeek,20.19801497,750,-26,142,"Rasmussen Reports/Pulse Opinion Research",0,1,-2.272431058,1
2010,Florida,2010FLMeek,20.19801497,448,-24,94,"Public Policy Polling",0,1,-2.272431058,1
2010,Florida,2010FLMeek,20.19801497,1055,-27,232,"Quinnipiac University",0,1,-2.272431058,1
2010,West Virginia,2010WVManchin,53.4690196,500,-55,250,"Rasmussen Reports/Pulse Opinion Research",0,1,-10.36256312,1
2010,California,2010CAFiorina,42.17445044,1321,-119,449,"Public Policy Institute of California",1,0,8.587518829,0
2010,Connecticut,2010CTMcMahon,43.21693847,1367,-118,505,"Quinnipiac University",1,0,7.628224845,0
2010,Delaware,2010DEO'Donnell,40.0299933,500,-111,205,"Rasmussen Reports/Pulse Opinion Research",1,0,8.94510474,0
2010,Florida,2010FLMeek,20.19801497,802,-15,144,"Zogby Interactive/JZ Analytics",0,1,-2.272431058,1
2010,Nevada,2010NVReid,50.28874251,1286,-13,552,"CNN/Opinion Research Corp.",0,1,2.699113409,1
2010,Washington,2010WARossi,47.63517415,500,-182,230,"Rasmussen Reports/Pulse Opinion Research",1,0,5.058520362,1
2010,Washington,2010WARossi,47.63517415,850,-183,340,"University of Washington",1,0,5.058520362,1
2010,North Carolina,2010NCBurr,54.81213152,590,-11,312,"SurveyUSA",1,0,-3.52999397,1
2010,Colorado,2010COBennet,48.07900013,750,-65,337,"Rasmussen Reports/Pulse Opinion Research",0,1,0.857671526,1
2010,North Carolina,2010NCMarshall,43.04661628,600,-15,204,"Tel Opinion Research",0,1,-3.52999397,1
2010,Kentucky,2010KYPaul,55.72658573,500,-21,245,"TCJ Research",1,0,-11.92331074,0
2010,California,2010CAFiorina,42.17445044,1168,-177,455,"Public Policy Institute of California",1,0,8.587518829,0
2010,New Hampshire,2010NHHodes,36.81102232,500,-6,205,"Rasmussen Reports/Pulse Opinion Research",0,1,1.179275557,1
2010,Pennsylvania,2010PASestak,48.99150531,1119,-232,212,"Franklin & Marshall College",0,1,1.540724783,1
2010,Nevada,2010NVAngle,44.54660634,500,-17,250,"TCJ Research",1,0,2.699113409,1
2010,Pennsylvania,2010PASestak,48.99150531,1452,-253,522,"Quinnipiac University",0,1,1.540724783,1
2010,Alabama,2010ALShelby,65.17547302,500,-161,290,"Rasmussen Reports/Pulse Opinion Research",1,0,-14.58386809,1
2010,Oregon,2010ORHuffman,39.24883612,562,-51,213,"SurveyUSA",1,0,4.723342801,0
2010,Alabama,2010ALShelby,65.17547302,600,-169,341,"Research 2000",1,0,-14.58386809,1
2010,North Carolina,2010NCBurr,54.81213152,742,-208,319,"Public Policy Polling",1,0,-3.52999397,1
2010,Illinois,2010ILGiannoulias,46.41626488,600,-13,228,"Anzalone",0,1,9.043077619,0
2010,Missouri,2010MOBlunt,54.22915491,500,-127,240,"Rasmussen Reports/Pulse Opinion Research",1,0,-3.757395874,1
2010,Oregon,2010ORHuffman,39.24883612,750,-8,315,"Rasmussen Reports/Pulse Opinion Research",1,0,4.723342801,0
2010,Pennsylvania,2010PASestak,48.99150531,500,-300,165,"YouGov",0,1,1.540724783,1
2010,Nevada,2010NVAngle,44.54660634,750,-16,375,"Rasmussen Reports/Pulse Opinion Research",1,0,2.699113409,1
2010,North Carolina,2010NCMarshall,43.04661628,683,-358,232,"Public Policy Polling",0,1,-3.52999397,1
2010,Florida,2010FLCrist,29.7083258,784,-15,274,"Quinnipiac University",0,0,-2.272431058,1
2010,Iowa,2010IAGrassley,64.35254999,500,-230,275,"Rasmussen Reports/Pulse Opinion Research",1,0,1.16002565,1
2010,Delaware,2010DEO'Donnell,40.0299933,1000,-14,440,"TCJ Research",1,0,8.94510474,0
2010,Ohio,2010OHFisher,39.40388949,500,-294,185,"Rasmussen Reports/Pulse Opinion Research",0,1,-1.359029038,1
2010,Arkansas,2010ARBoozman,57.90293567,600,-204,300,"Research 2000",1,0,-13.86774527,1
2010,Nevada,2010NVAngle,44.54660634,625,-253,275,"Mason-Dixon Polling & Research Inc.",1,0,2.699113409,1
2010,California,2010CABoxer,52.18210055,614,-102,300,"Public Policy Polling",0,1,8.587518829,1
2010,Ohio,2010OHPortman,56.84629857,930,-6,558,"University of Cincinnati (Ohio Poll)",1,0,-1.359029038,1
2010,Florida,2010FLCrist,29.7083258,700,-5,238,"YouGov",0,0,-2.272431058,1
2010,Kentucky,2010KYConway,44.24848978,569,-159,256,"SurveyUSA",0,1,-11.92331074,1
2010,Illinois,2010ILGiannoulias,46.41626488,1000,-33,353,"Southern Illinois University",0,1,9.043077619,0
2010,Colorado,2010COBuck,46.39724628,750,-19,352,"Rasmussen Reports/Pulse Opinion Research",1,0,0.857671526,0
2010,Oregon,2010ORWyden,57.2240307,500,-259,245,"Rasmussen Reports/Pulse Opinion Research",0,1,4.723342801,1
2010,Nevada,2010NVAngle,44.54660634,750,-8,367,"Rasmussen Reports/Pulse Opinion Research",1,0,2.699113409,1
2010,California,2010CAFiorina,42.17445044,1000,-17,440,"Rasmussen Reports/Pulse Opinion Research",1,0,8.587518829,0
2010,Florida,2010FLRubio,48.89468068,500,-183,170,"Rasmussen Reports/Pulse Opinion Research",1,0,-2.272431058,0
2010,Idaho,2010IDSullivan,24.92759104,625,-13,125,"Mason-Dixon Polling & Research Inc.",0,1,-16.7166032,0
2010,Illinois,2010ILKirk,48.01487283,500,-36,210,"Suffolk University",1,0,9.043077619,1
2010,Kentucky,2010KYConway,44.24848978,600,-162,245,"Research 2000",0,1,-11.92331074,1
2010,Nevada,2010NVAngle,44.54660634,750,-28,375,"Rasmussen Reports/Pulse Opinion Research",1,0,2.699113409,1
2010,Colorado,2010COBuck,46.39724628,500,-117,240,"Rasmussen Reports/Pulse Opinion Research",1,0,0.857671526,0
2010,Nevada,2010NVAngle,44.54660634,1300,-32,416,"CNN/Opinion Research Corp.",1,0,2.699113409,1
2010,Illinois,2010ILKirk,48.01487283,750,-56,307,"Rasmussen Reports/Pulse Opinion Research",1,0,9.043077619,1
2010,Florida,2010FLMeek,20.19801497,500,-23,105,"TCJ Research",0,1,-2.272431058,1
2010,Illinois,2010ILKirk,48.01487283,500,-239,205,"Rasmussen Reports/Pulse Opinion Research",1,0,9.043077619,1
2010,Hawaii,2010HICavasso,21.57114601,500,-20,200,"Rasmussen Reports/Pulse Opinion Research",1,0,19.30455815,0
2010,New YorkS,2010NYGillibrand,62.93697329,1592,-140,732,"Quinnipiac University",0,1,9.881465463,1
2010,Kentucky,2010KYPaul,55.72658573,1000,-10,500,"Rasmussen Reports/Pulse Opinion Research",1,0,-11.92331074,0
2010,Missouri,2010MOCarnahan,40.62639057,500,-238,205,"Rasmussen Reports/Pulse Opinion Research",0,1,-3.757395874,1
2010,Missouri,2010MOCarnahan,40.62639057,500,-265,210,"Rasmussen Reports/Pulse Opinion Research",0,1,-3.757395874,1
2010,Ohio,2010OHFisher,39.40388949,500,-28,215,"Angus Reid Global",0,1,-1.359029038,1
2010,Ohio,2010OHFisher,39.40388949,500,-181,215,"Rasmussen Reports/Pulse Opinion Research",0,1,-1.359029038,1
2010,Missouri,2010MOCarnahan,40.62639057,500,-300,215,"YouGov",0,1,-3.757395874,1
2010,New York,2010NYTownsend,32.20554055,751,-47,285,"Quinnipiac University",1,0,9.881465463,0
2010,Pennsylvania,2010PAToomey,51.00849469,1244,-8,622,"Quinnipiac University",1,0,1.540724783,1
2010,Pennsylvania,2010PAToomey,51.00849469,2236,-26,1073,"ccAdvertising",1,0,1.540724783,1
2010,California,2010CAFiorina,42.17445044,500,-26,230,"TCJ Research",1,0,8.587518829,0
2010,Arkansas,2010ARLincoln,36.94511364,1260,-18,529,"CNN/Opinion Research Corp.",0,1,-13.86774527,1
2010,Pennsylvania,2010PAToomey,51.00849469,1000,-3,520,"TCJ Research",1,0,1.540724783,1
2010,New York,2010NYSchumer,66.30444336,603,-6,385,"Siena College",0,1,9.881465463,1
2010,Arkansas,2010ARLincoln,36.94511364,625,-18,212,"Mason-Dixon Polling & Research Inc.",0,1,-13.86774527,1
2010,Florida,2010FLMeek,20.19801497,625,-85,112,"Mason-Dixon Polling & Research Inc.",0,1,-2.272431058,1
2010,New York,2010NYTownsend,32.20554055,808,-148,210,"Siena College",1,0,9.881465463,0
2010,Wisconsin,2010WIFeingold,47.01991543,1145,-113,512,"Magellan Strategies",0,1,3.36728419,1
2010,Louisiana,2010LAMelancon,37.67385458,500,-292,175,"Rasmussen Reports/Pulse Opinion Research",0,1,-13.14929261,1
2010,Nevada,2010NVReid,50.28874251,625,-85,287,"Mason-Dixon Polling & Research Inc.",0,1,2.699113409,1
2010,Illinois,2010ILKirk,48.01487283,1000,-3,460,"Rasmussen Reports/Pulse Opinion Research",1,0,9.043077619,1
2010,Colorado,2010COBuck,46.39724628,800,-41,368,"Greenberg Quinlan Rosner (Democracy Corps)",1,0,0.857671526,0
2010,Washington,2010WAMurray,52.36482585,838,-7,393,"Marist College",0,1,5.058520362,1
2010,Colorado,2010COBennet,48.07900013,500,-274,205,"Rasmussen Reports/Pulse Opinion Research",0,1,0.857671526,1
2010,Louisiana,2010LAMelancon,37.67385458,1232,-44,415,"Magellan Strategies",0,1,-13.14929261,1
2010,Nevada,2010NVAngle,44.54660634,1295,-53,440,"CNN/Opinion Research Corp.",1,0,2.699113409,1
2010,South Carolina,2010SCGreene,27.64631929,500,-14,105,"Rasmussen Reports/Pulse Opinion Research",0,1,-8.232332124,0
2010,Delaware,2010DECoons,56.607309,729,-47,357,"University of Delaware",0,1,8.94510474,1
2010,Kansas,2010KSMoran,70.09437836,561,-11,370,"SurveyUSA",1,0,-11.3033895,1
2010,Oregon,2010ORHuffman,39.24883612,566,-148,215,"SurveyUSA",1,0,4.723342801,0
2010,Iowa,2010IAConlin,33.30331711,500,-187,200,"Rasmussen Reports/Pulse Opinion Research",0,1,1.16002565,0
2010,Oregon,2010ORHuffman,39.24883612,750,-72,270,"Rasmussen Reports/Pulse Opinion Research",1,0,4.723342801,0
2010,New YorkS,2010NYGillibrand,62.93697329,805,-7,442,"Marist College",0,1,9.881465463,1
2010,Colorado,2010COBennet,48.07900013,1000,-38,430,"Rasmussen Reports/Pulse Opinion Research",0,1,0.857671526,1
2010,Arkansas,2010ARLincoln,36.94511364,500,-217,180,"Rasmussen Reports/Pulse Opinion Research",0,1,-13.86774527,1
2010,Connecticut,2010CTMcMahon,43.21693847,800,-55,312,"Hamilton Campaigns",1,0,7.628224845,0
2010,Florida,2010FLMeek,20.19801497,1016,-62,233,"Susquehanna Polling & Research Inc.",0,1,-2.272431058,1
2010,Florida,2010FLRubio,48.89468068,750,-15,322,"Rasmussen Reports/Pulse Opinion Research",1,0,-2.272431058,0
2010,New YorkS,2010NYGillibrand,62.93697329,647,-19,388,"Siena College",0,1,9.881465463,1
2010,Connecticut,2010CTBlumenthal,55.15841872,500,-26,260,"TCJ Research",0,1,7.628224845,1
2010,New York,2010NYSchumer,66.30444336,810,-169,510,"Siena College",0,1,9.881465463,1
2010,Ohio,2010OHFisher,39.40388949,1350,-18,580,"CNN/Opinion Research Corp.",0,1,-1.359029038,1
2010,Idaho,2010IDCrapo,71.17500501,500,-175,330,"Rasmussen Reports/Pulse Opinion Research",1,0,-16.7166032,1
2010,Ohio,2010OHPortman,56.84629857,1123,-362,437,"Quinnipiac University",1,0,-1.359029038,1
2010,Ohio,2010OHFisher,39.40388949,686,-15,246,"Quinnipiac University",0,1,-1.359029038,1
2010,Delaware,2010DECoons,56.607309,1000,-3,500,"TCJ Research",0,1,8.94510474,1
2010,Louisiana,2010LAMelancon,37.67385458,600,-79,216,"Clarus Research Group",0,1,-13.14929261,1
2010,Florida,2010FLRubio,48.89468068,500,-19,195,"Suffolk University",1,0,-2.272431058,0
2010,Wisconsin,2010WIFeingold,47.01991543,806,-37,346,"Marist College",0,1,3.36728419,1
2010,Indiana,2010INEllsworth,39.99900257,500,-153,165,"Rasmussen Reports/Pulse Opinion Research",0,1,-3.169749317,1
2010,Florida,2010FLMeek,20.19801497,500,-19,110,"Suffolk University",0,1,-2.272431058,1
2010,Florida,2010FLCrist,29.7083258,600,-116,210,"Ipsos",0,0,-2.272431058,1
2010,West Virginia,2010WVManchin,53.4690196,750,-44,375,"Rasmussen Reports/Pulse Opinion Research",0,1,-10.36256312,1
2010,Washington,2010WAMurray,52.36482585,850,-183,357,"University of Washington",0,1,5.058520362,1
2010,Colorado,2010COBennet,48.07900013,1059,-3,508,"Public Policy Polling",0,1,0.857671526,1
2010,Nevada,2010NVReid,50.28874251,750,-8,337,"Rasmussen Reports/Pulse Opinion Research",0,1,2.699113409,1
2010,Colorado,2010COBennet,48.07900013,800,-41,384,"Greenberg Quinlan Rosner (Democracy Corps)",0,1,0.857671526,1
2010,Pennsylvania,2010PAToomey,51.00849469,718,-16,323,"Public Policy Polling",1,0,1.540724783,1
2010,Pennsylvania,2010PAToomey,51.00849469,1381,-329,552,"Quinnipiac University",1,0,1.540724783,1
2010,New York,2010NYSchumer,66.30444336,751,-47,405,"Quinnipiac University",0,1,9.881465463,1
2010,California,2010CAFiorina,42.17445044,748,-238,329,"Field Research Corp. (Field Poll)",1,0,8.587518829,0
2010,North Dakota,2010NDPotter,22.17434635,500,-140,95,"Rasmussen Reports/Pulse Opinion Research",0,1,-8.1205631,1
2010,Washington,2010WAMurray,52.36482585,1340,-53,670,"CNN/Opinion Research Corp.",0,1,5.058520362,1
2010,Kansas,2010KSJohnston,26.37854963,602,-49,144,"SurveyUSA",0,1,-11.3033895,0
2010,Connecticut,2010CTMcMahon,43.21693847,750,-28,322,"Rasmussen Reports/Pulse Opinion Research",1,0,7.628224845,0
2010,New YorkS,2010NYDioGuardi,35.10253681,788,-85,228,"Siena College",1,0,9.881465463,1
2010,Alaska,2010AKMiller,35.55300721,500,-28,155,"Hays Research Group",1,0,-14.75406313,0
2010,Colorado,2010COBuck,46.39724628,580,-242,232,"Public Policy Polling",1,0,0.857671526,0
2010,Utah,2010UTGranato,32.76672415,600,-56,150,"Dan Jones & Associates",0,1,-18.21931213,0
2010,Colorado,2010COBuck,46.39724628,500,-274,225,"Rasmussen Reports/Pulse Opinion Research",1,0,0.857671526,0
2010,Pennsylvania,2010PAToomey,51.00849469,485,-78,150,"Franklin & Marshall College",1,0,1.540724783,1
2010,New YorkS,2010NYGillibrand,62.93697329,700,-5,398,"YouGov",0,1,9.881465463,1
2010,Pennsylvania,2010PAToomey,51.00849469,1000,-52,470,"Rasmussen Reports/Pulse Opinion Research",1,0,1.540724783,1
2010,Florida,2010FLCrist,29.7083258,750,-15,240,"Rasmussen Reports/Pulse Opinion Research",0,0,-2.272431058,1
2010,New YorkS,2010NYDioGuardi,35.10253681,806,-204,217,"Siena College",1,0,9.881465463,1
2010,Nevada,2010NVAngle,44.54660634,625,-154,275,"Mason-Dixon Polling & Research Inc.",1,0,2.699113409,1
2010,Louisiana,2010LAVitter,56.5548137,492,-143,226,"Public Policy Polling",1,0,-13.14929261,1
2010,California,2010CAFiorina,42.17445044,1000,-45,460,"Rasmussen Reports/Pulse Opinion Research",1,0,8.587518829,0
2010,Florida,2010FLCrist,29.7083258,500,-117,170,"Rasmussen Reports/Pulse Opinion Research",0,0,-2.272431058,1
2010,California,2010CAFiorina,42.17445044,750,-43,322,"Rasmussen Reports/Pulse Opinion Research",1,0,8.587518829,0
2010,California,2010CABoxer,52.18210055,600,-169,288,"Research 2000",0,1,8.587518829,1
2010,Washington,2010WAMurray,52.36482585,1000,-8,500,"YouGov",0,1,5.058520362,1
2010,Colorado,2010COBuck,46.39724628,647,-35,310,"SurveyUSA",1,0,0.857671526,0
2010,Delaware,2010DEO'Donnell,40.0299933,1000,-24,380,"Rasmussen Reports/Pulse Opinion Research",1,0,8.94510474,0
2010,California,2010CAFiorina,42.17445044,500,-113,210,"Rasmussen Reports/Pulse Opinion Research",1,0,8.587518829,0
2010,Nevada,2010NVAngle,44.54660634,1000,-10,480,"TCJ Research",1,0,2.699113409,1
2010,Arkansas,2010ARBoozman,57.90293567,600,-162,348,"Research 2000",1,0,-13.86774527,1
2010,Arkansas,2010ARBoozman,57.90293567,573,-47,320,"Hendrix College",1,0,-13.86774527,1
2010,Wisconsin,2010WIJohnson,51.85754728,402,-21,196,"St. Norbert College",1,0,3.36728419,0
2010,Alaska,2010AKMiller,35.55300721,1678,-24,587,"Public Policy Polling",1,0,-14.75406313,0
2010,Florida,2010FLRubio,48.89468068,500,-148,185,"Rasmussen Reports/Pulse Opinion Research",1,0,-2.272431058,0
2010,North Carolina,2010NCMarshall,43.04661628,742,-208,274,"Public Policy Polling",0,1,-3.52999397,1
2010,California,2010CABoxer,52.18210055,750,-70,367,"Rasmussen Reports/Pulse Opinion Research",0,1,8.587518829,1
2010,California,2010CAFiorina,42.17445044,600,-16,264,"Tarrance Group",1,0,8.587518829,0
2010,Alaska,2010AKMiller,35.55300721,1539,-3,569,"Public Policy Polling",1,0,-14.75406313,0
2010,Oregon,2010ORHuffman,39.24883612,567,-100,198,"SurveyUSA",1,0,4.723342801,0
2010,Colorado,2010COBuck,46.39724628,1565,-140,719,"SurveyUSA",1,0,0.857671526,0
2010,California,2010CABoxer,52.18210055,1501,-20,720,"Greenberg Quinlan Rosner/American Viewpoint",0,1,8.587518829,1
2010,Nevada,2010NVReid,50.28874251,500,-216,200,"Rasmussen Reports/Pulse Opinion Research",0,1,2.699113409,1
2010,Nevada,2010NVReid,50.28874251,625,-253,262,"Mason-Dixon Polling & Research Inc.",0,1,2.699113409,1
2010,North Carolina,2010NCMarshall,43.04661628,500,-133,215,"Rasmussen Reports/Pulse Opinion Research",0,1,-3.52999397,1
2010,Kentucky,2010KYConway,44.24848978,500,-167,170,"Rasmussen Reports/Pulse Opinion Research",0,1,-11.92331074,1
2010,Kentucky,2010KYConway,44.24848978,600,-176,234,"Research 2000",0,1,-11.92331074,1
2010,Georgia,2010GAIsakson,58.30738031,599,-53,335,"SurveyUSA",1,0,-6.317742265,1
2010,West Virginia,2010WVRaese,43.40293765,750,-14,375,"Rasmussen Reports/Pulse Opinion Research",1,0,-10.36256312,0
2010,West Virginia,2010WVManchin,53.4690196,750,-14,322,"Rasmussen Reports/Pulse Opinion Research",0,1,-10.36256312,1
2010,West Virginia,2010WVManchin,53.4690196,500,-103,255,"Rasmussen Reports/Pulse Opinion Research",0,1,-10.36256312,1
2010,California,2010CAFiorina,42.17445044,1000,-52,440,"Rasmussen Reports/Pulse Opinion Research",1,0,8.587518829,0
2010,Arkansas,2010ARBoozman,57.90293567,793,-108,452,"Zata3",1,0,-13.86774527,1
2010,Florida,2010FLCrist,29.7083258,590,-101,241,"Florida Poll",0,0,-2.272431058,1
2010,Illinois,2010ILKirk,48.01487283,591,-215,218,"Public Policy Polling",1,0,9.043077619,1
2010,Louisiana,2010LAVitter,56.5548137,700,-12,350,"Clarus Research Group",1,0,-13.14929261,1
2010,Pennsylvania,2010PAToomey,51.00849469,772,-3,393,"Public Policy Polling",1,0,1.540724783,1
2010,Oklahoma,2010OKRogers,26.13318966,500,-125,130,"Rasmussen Reports/Pulse Opinion Research",0,1,-19.34147964,0
2010,California,2010CAFiorina,42.17445044,500,-350,185,"Rasmussen Reports/Pulse Opinion Research",1,0,8.587518829,0
2010,New Hampshire,2010NHAyotte,60.02825448,500,-113,245,"Rasmussen Reports/Pulse Opinion Research",1,0,1.179275557,0
2010,North Dakota,2010NDHoeven,76.08034772,500,-12,360,"Rasmussen Reports/Pulse Opinion Research",1,0,-8.1205631,1
2010,California,2010CABoxer,52.18210055,599,-49,245,"Field Research Corp. (Field Poll)",0,1,8.587518829,1
2010,West Virginia,2010WVManchin,53.4690196,1000,-17,450,"Rasmussen Reports/Pulse Opinion Research",0,1,-10.36256312,1
2010,Pennsylvania,2010PAToomey,51.00849469,750,-12,360,"Rasmussen Reports/Pulse Opinion Research",1,0,1.540724783,1
2010,West Virginia,2010WVRaese,43.40293765,1246,-10,548,"Public Policy Polling",1,0,-10.36256312,0
