cycle,state,Candidateidentifier,Percentage.of.Vote.won.x,samplesize,daysLeft,numberSupport,pollster,Republican,Democrat,pvi,experienced
2010,Florida,2010FLMeek,20.19801,1000,-8,150.0,YouGov,0,1,-2.272431,1
2010,Ohio,2010OHPortman,56.8463,500,-126,215.0,Rasmussen Reports/Pulse Opinion Research,1,0,-1.359029,1
2010,West Virginia,2010WVManchin,53.46901999999999,1000,-10,460.0,Rasmussen Reports/Pulse Opinion Research,0,1,-10.36256,1
2010,Illinois,2010ILGiannoulias,46.41626,900,-37,297.0,Fulcrum Campaign Strategies,0,1,9.043078,0
2010,North Dakota,2010NDPotter,22.17435,500,-224,125.0,Rasmussen Reports/Pulse Opinion Research,0,1,-8.120563,1
2010,Nevada,2010NVReid,50.288740000000004,1000,-10,430.0,TCJ Research,0,1,2.699113,1
2010,Pennsylvania,2010PASestak,48.99151,800,-40,336.0,Susquehanna Polling & Research Inc.,0,1,1.540725,1
2010,Oregon,2010ORHuffman,39.24884,1000,-16,360.0,TCJ Research,1,0,4.723343,0
2010,Delaware,2010DECoons,56.60731,958,-52,479.0,Public Policy Polling,0,1,8.945105,1
2010,Pennsylvania,2010PASestak,48.99151,606,-43,175.0,Franklin & Marshall College,0,1,1.540725,1
2010,Kentucky,2010KYPaul,55.72659,1000,-3,550.0,TCJ Research,1,0,-11.92331,0
2010,Missouri,2010MOBlunt,54.22915,750,-98,367.0,Rasmussen Reports/Pulse Opinion Research,1,0,-3.757396,1
2010,Nevada,2010NVAngle,44.54661,625,-99,262.0,Mason-Dixon Polling & Research Inc.,1,0,2.699113,1
2010,Alabama,2010ALBarnes,34.71015,500,-103,145.0,Rasmussen Reports/Pulse Opinion Research,0,1,-14.583870000000001,0
2010,Idaho,2010IDCrapo,71.17501,625,-50,375.0,Mason-Dixon Polling & Research Inc.,1,0,-16.7166,1
2010,Pennsylvania,2010PASestak,48.99151,1000,-267,350.0,Rasmussen Reports/Pulse Opinion Research,0,1,1.540725,1
2010,Pennsylvania,2010PASestak,48.99151,1000,-288,350.0,Rasmussen Reports/Pulse Opinion Research,0,1,1.540725,1
2010,West Virginia,2010WVRaese,43.40294,500,-18,245.0,TCJ Research,1,0,-10.36256,0
2010,Missouri,2010MOBlunt,54.22915,500,-238,235.0,Rasmussen Reports/Pulse Opinion Research,1,0,-3.757396,1
2010,Wisconsin,2010WIFeingold,47.01992,1000,-3,420.0,TCJ Research,0,1,3.3672839999999997,1
2010,California,2010CAFiorina,42.17445,1511,-48,574.0,Greenberg Quinlan Rosner/American Viewpoint,1,0,8.587519,0
2010,Oregon,2010ORWyden,57.224030000000006,750,-99,382.0,Rasmussen Reports/Pulse Opinion Research,0,1,4.723343,1
2010,California,2010CABoxer,52.1821,500,-113,245.0,Rasmussen Reports/Pulse Opinion Research,0,1,8.587519,1
2010,Missouri,2010MOBlunt,54.22915,750,-56,397.0,Rasmussen Reports/Pulse Opinion Research,1,0,-3.757396,1
2010,Delaware,2010DEO'Donnell,40.029990000000005,928,-23,334.0,Magellan Strategies,1,0,8.945105,0
2010,Alaska,2010AKMiller,35.55301,300,-39,90.0,Craciun Research Group,1,0,-14.75406,0
2010,Missouri,2010MOBlunt,54.22915,1000,-31,500.0,Rasmussen Reports/Pulse Opinion Research,1,0,-3.757396,1
2010,North Carolina,2010NCMarshall,43.046620000000004,600,-106,222.0,Tel Opinion Research,0,1,-3.5299940000000003,1
2010,Oregon,2010ORWyden,57.224030000000006,566,-148,288.0,SurveyUSA,0,1,4.723343,1
2010,Alaska,2010AKMcAdams,23.5007,1306,-67,509.0,Public Policy Polling,0,1,-14.75406,0
2010,Colorado,2010COBuck,46.39725,1356,-13,596.0,CNN/Opinion Research Corp.,1,0,0.8576715,0
2010,Hawaii,2010HIInouye,74.80861,1326,-31,861.0,Public Policy Polling,0,1,19.304560000000002,1
2010,Hawaii,2010HIInouye,74.80861,500,-20,265.0,Rasmussen Reports/Pulse Opinion Research,0,1,19.304560000000002,1
2010,South Carolina,2010SCGreene,27.646320000000003,500,-96,100.0,Rasmussen Reports/Pulse Opinion Research,0,1,-8.232332000000001,0
2010,Arkansas,2010ARBoozman,57.90294,1000,-10,580.0,TCJ Research,1,0,-13.86775,1
2010,Alabama,2010ALBarnes,34.71015,500,-75,140.0,Rasmussen Reports/Pulse Opinion Research,0,1,-14.583870000000001,0
2010,Arkansas,2010ARLincoln,36.94511,500,-76,135.0,Rasmussen Reports/Pulse Opinion Research,0,1,-13.86775,1
2010,Arizona,2010AZGlassman,34.65125,500,-56,185.0,Rasmussen Reports/Pulse Opinion Research,0,1,-8.004806,1
2010,Missouri,2010MOCarnahan,40.62639,690,-80,262.0,Public Policy Polling,0,1,-3.757396,1
2010,New York,2010NYGillibrand,62.936969999999995,500,-96,240.0,Rasmussen Reports/Pulse Opinion Research,0,1,9.881464999999999,1
2010,North Carolina,2010NCMarshall,43.046620000000004,601,-151,234.0,Public Policy Polling,0,1,-3.5299940000000003,1
2010,Connecticut,2010CTBlumenthal,55.15841999999999,1367,-118,738.0,Quinnipiac University,0,1,7.628225,1
2010,Connecticut,2010CTBlumenthal,55.15841999999999,500,-154,280.0,Rasmussen Reports/Pulse Opinion Research,0,1,7.628225,1
2010,Missouri,2010MOCarnahan,40.62639,500,-210,210.0,Rasmussen Reports/Pulse Opinion Research,0,1,-3.757396,1
2010,Ohio,2010OHFisher,39.403890000000004,500,-29,185.0,Suffolk University,0,1,-1.359029,1
2010,Wisconsin,2010WIFeingold,47.01992,400,-224,132.0,St. Norbert College,0,1,3.3672839999999997,1
2010,Nevada,2010NVAngle,44.54661,630,-109,289.0,Public Policy Polling,1,0,2.699113,1
2010,Pennsylvania,2010PAToomey,51.00849,631,-15,233.0,Franklin & Marshall College,1,0,1.540725,1
2010,Utah,2010UTLee,61.55903000000001,625,-8,300.0,Mason-Dixon Polling & Research Inc.,1,0,-18.21931,0
2010,Ohio,2010OHPortman,56.8463,839,-19,486.0,University of Cincinnati (Ohio Poll),1,0,-1.359029,1
2010,Illinois,2010ILGiannoulias,46.41626,1000,-8,470.0,YouGov,0,1,9.043078,0
2010,New York,2010NYTownsend,32.20554,1141,-32,365.0,Quinnipiac University,1,0,9.881464999999999,0
2010,New York,2010NYSchumer,66.30444,760,-119,478.0,Siena College,0,1,9.881464999999999,1
2010,Pennsylvania,2010PAToomey,51.00849,474,-5,227.0,Muhlenberg College,1,0,1.540725,1
2010,Hawaii,2010HICavasso,21.57115,1326,-31,384.0,Public Policy Polling,1,0,19.304560000000002,0
2010,Ohio,2010OHPortman,56.8463,1000,-38,500.0,Rasmussen Reports/Pulse Opinion Research,1,0,-1.359029,1
2010,Pennsylvania,2010PAToomey,51.00849,1000,-14,500.0,TCJ Research,1,0,1.540725,1
2010,Pennsylvania,2010PAToomey,51.00849,800,-40,360.0,Susquehanna Polling & Research Inc.,1,0,1.540725,1
2010,New Hampshire,2010NHAyotte,60.02825,500,-265,230.0,Rasmussen Reports/Pulse Opinion Research,1,0,1.179276,0
2010,New York,2010NYTownsend,32.20554,810,-169,194.0,Siena College,1,0,9.881464999999999,0
2010,Illinois,2010ILGiannoulias,46.41626,814,-3,341.0,Public Policy Polling,0,1,9.043078,0
2010,New York,2010NYGillibrand,62.936969999999995,801,-47,456.0,Siena College,0,1,9.881464999999999,1
2010,New York,2010NYGillibrand,62.936969999999995,500,-47,245.0,Rasmussen Reports/Pulse Opinion Research,0,1,9.881464999999999,1
2010,Missouri,2010MOCarnahan,40.62639,750,-14,322.0,Rasmussen Reports/Pulse Opinion Research,0,1,-3.757396,1
2010,Washington,2010WARossi,47.63517,838,-7,368.0,Marist College,1,0,5.05852,1
2010,Florida,2010FLMeek,20.19801,600,-116,102.0,Ipsos,0,1,-2.272431,1
2010,Connecticut,2010CTMcMahon,43.21694,1159,-162,359.0,Quinnipiac University,1,0,7.628225,0
2010,Missouri,2010MOCarnahan,40.62639,701,-43,287.0,Garin-Hart-Yang Research Group,0,1,-3.757396,1
2010,California,2010CAFiorina,42.17445,500,-292,215.0,Rasmussen Reports/Pulse Opinion Research,1,0,8.587519,0
2010,Florida,2010FLMeek,20.19801,773,-3,162.0,Public Policy Polling,0,1,-2.272431,1
2010,Kentucky,2010KYPaul,55.72659,500,-15,235.0,Rasmussen Reports/Pulse Opinion Research,1,0,-11.92331,0
2010,Ohio,2010OHFisher,39.403890000000004,600,-88,245.0,Ipsos,0,1,-1.359029,1
2010,Georgia,2010GAIsakson,58.30738,500,-194,255.0,Rasmussen Reports/Pulse Opinion Research,1,0,-6.317742,1
2010,North Carolina,2010NCMarshall,43.046620000000004,500,-152,180.0,Rasmussen Reports/Pulse Opinion Research,0,1,-3.5299940000000003,1
2010,Alaska,2010AKMcAdams,23.5007,946,-18,236.0,CNN/Opinion Research Corp.,0,1,-14.75406,0
2010,Arizona,2010AZMcCain,58.86008,500,-69,265.0,Rasmussen Reports/Pulse Opinion Research,1,0,-8.004806,1
2010,Ohio,2010OHFisher,39.403890000000004,1000,-24,350.0,Rasmussen Reports/Pulse Opinion Research,0,1,-1.359029,1
2010,Indiana,2010INEllsworth,39.999,500,-14,175.0,EPIC-MRA,0,1,-3.1697490000000004,1
2010,New York,2010NYSchumer,66.30444,1000,-8,560.0,YouGov,0,1,9.881464999999999,1
2010,Florida,2010FLRubio,48.89468,750,-49,307.0,Rasmussen Reports/Pulse Opinion Research,1,0,-2.272431,0
2010,Nevada,2010NVReid,50.288740000000004,1070,-90,487.0,We Ask America,0,1,2.699113,1
2010,Nevada,2010NVReid,50.288740000000004,600,-53,276.0,Ipsos,0,1,2.699113,1
2010,Ohio,2010OHFisher,39.403890000000004,500,-217,190.0,Rasmussen Reports/Pulse Opinion Research,0,1,-1.359029,1
2010,Delaware,2010DECoons,56.60731,500,-48,265.0,Rasmussen Reports/Pulse Opinion Research,0,1,8.945105,1
2010,Georgia,2010GAIsakson,58.30738,500,-27,265.0,Rasmussen Reports/Pulse Opinion Research,1,0,-6.317742,1
2010,Colorado,2010COBennet,48.07899999999999,818,-12,384.0,Public Policy Polling,0,1,0.8576715,1
2010,Colorado,2010COBennet,48.07899999999999,621,-14,291.0,SurveyUSA,0,1,0.8576715,1
2010,Nevada,2010NVReid,50.288740000000004,625,-99,268.0,Mason-Dixon Polling & Research Inc.,0,1,2.699113,1
2010,Nevada,2010NVReid,50.288740000000004,1300,-32,559.0,CNN/Opinion Research Corp.,0,1,2.699113,1
2010,Alaska,2010AKMiller,35.55301,573,-40,205.0,Ivan Moore Research,1,0,-14.75406,0
2010,Georgia,2010GAThurmond,38.99865,412,-36,119.0,Opinion Savvy/InsiderAdvantage,0,1,-6.317742,1
2010,Iowa,2010IAGrassley,64.35255,805,-7,491.0,Selzer & Co.,1,0,1.160026,1
2010,Washington,2010WAMurray,52.36483,1204,-98,589.0,Public Policy Polling,0,1,5.05852,1
2010,Pennsylvania,2010PAToomey,51.00849,993,-288,278.0,Franklin & Marshall College,1,0,1.540725,1
2010,Colorado,2010COBennet,48.07899999999999,1000,-3,460.0,Rasmussen Reports/Pulse Opinion Research,0,1,0.8576715,1
2010,North Carolina,2010NCBurr,54.81213,400,-38,180.0,High Point University,1,0,-3.5299940000000003,1
2010,Kentucky,2010KYPaul,55.72659,625,-15,300.0,Mason-Dixon Polling & Research Inc.,1,0,-11.92331,0
2010,Washington,2010WARossi,47.63517,405,-146,162.0,Elway Research,1,0,5.05852,1
2010,Ohio,2010OHPortman,56.8463,750,-92,330.0,Rasmussen Reports/Pulse Opinion Research,1,0,-1.359029,1
2010,Louisiana,2010LAMelancon,37.67385,1107,-23,387.0,Magellan Strategies,0,1,-13.149289999999999,1
2010,Arkansas,2010ARBoozman,57.90294,625,-18,343.0,Mason-Dixon Polling & Research Inc.,1,0,-13.86775,1
2010,Colorado,2010COBuck,46.39725,750,-83,345.0,Rasmussen Reports/Pulse Opinion Research,1,0,0.8576715,0
2010,Vermont,2010VTLeahy,64.32616999999999,500,-138,320.0,Rasmussen Reports/Pulse Opinion Research,0,1,15.20853,1
2010,Louisiana,2010LAMelancon,37.67385,700,-12,266.0,Clarus Research Group,0,1,-13.149289999999999,1
2010,Ohio,2010OHFisher,39.403890000000004,750,-78,292.0,Rasmussen Reports/Pulse Opinion Research,0,1,-1.359029,1
2010,New Hampshire,2010NHHodes,36.81102,885,-6,318.0,University of New Hampshire,0,1,1.179276,1
2010,Washington,2010WAMurray,52.36483,609,-44,304.0,SurveyUSA,0,1,5.05852,1
2010,Connecticut,2010CTBlumenthal,55.15841999999999,522,-302,313.0,Public Policy Polling,0,1,7.628225,1
2010,Illinois,2010ILGiannoulias,46.41626,1062,-284,446.0,Public Policy Polling,0,1,9.043078,0
2010,North Carolina,2010NCMarshall,43.046620000000004,617,-132,246.0,SurveyUSA,0,1,-3.5299940000000003,1
2010,Florida,2010FLCrist,29.70833,625,-29,168.0,Mason-Dixon Polling & Research Inc.,0,0,-2.272431,1
2010,Idaho,2010IDCrapo,71.17501,1347,-62,990.0,Qualtrics,1,0,-16.7166,1
2010,Florida,2010FLCrist,29.70833,448,-24,147.0,Public Policy Polling,0,0,-2.272431,1
2010,Missouri,2010MOBlunt,54.22915,500,-112,235.0,Rasmussen Reports/Pulse Opinion Research,1,0,-3.757396,1
2010,New York,2010NYGillibrand,62.936969999999995,810,-169,413.0,Siena College,0,1,9.881464999999999,1
2010,Alaska,2010AKMurkowski,39.56548,500,-44,135.0,Rasmussen Reports/Pulse Opinion Research,1,0,-14.75406,1
2010,Idaho,2010IDSullivan,24.92759,500,-175,110.0,Rasmussen Reports/Pulse Opinion Research,0,1,-16.7166,0
2010,Florida,2010FLCrist,29.70833,1333,-18,426.0,CNN/Opinion Research Corp.,0,0,-2.272431,1
2010,New York,2010NYGillibrand,62.936969999999995,805,-261,410.0,Siena College,0,1,9.881464999999999,1
2010,Ohio,2010OHFisher,39.403890000000004,500,-243,195.0,Rasmussen Reports/Pulse Opinion Research,0,1,-1.359029,1
2010,West Virginia,2010WVRaese,43.40294,612,-26,269.0,Greenberg Quinlan Rosner (Democracy Corps),1,0,-10.36256,0
2010,Alaska,2010AKMurkowski,39.56548,500,-20,170.0,Rasmussen Reports/Pulse Opinion Research,1,0,-14.75406,1
2010,Maryland,2010MDWargotz,35.753370000000004,1196,-41,287.0,ABC News/Washington Post,1,0,9.241745,0
2010,Nevada,2010NVAngle,44.54661,500,-328,235.0,Rasmussen Reports/Pulse Opinion Research,1,0,2.699113,1
2010,Nevada,2010NVAngle,44.54661,750,-62,352.0,Rasmussen Reports/Pulse Opinion Research,1,0,2.699113,1
2010,Nevada,2010NVReid,50.288740000000004,750,-113,322.0,Rasmussen Reports/Pulse Opinion Research,0,1,2.699113,1
2010,Alaska,2010AKMurkowski,39.56548,500,-8,170.0,Hays Research Group,1,0,-14.75406,1
2010,Kentucky,2010KYConway,44.248490000000004,500,-77,205.0,Rasmussen Reports/Pulse Opinion Research,0,1,-11.92331,1
2010,Alaska,2010AKMurkowski,39.56548,500,-12,155.0,Hays Research Group,1,0,-14.75406,1
2010,Washington,2010WAMurray,52.36483,600,-225,312.0,Research 2000,0,1,5.05852,1
2010,Washington,2010WAMurray,52.36483,500,-282,215.0,Moore Information,0,1,5.05852,1
2010,Idaho,2010IDSullivan,24.92759,625,-50,106.0,Mason-Dixon Polling & Research Inc.,0,1,-16.7166,0
2010,Washington,2010WAMurray,52.36483,501,-54,250.0,Elway Research,0,1,5.05852,1
2010,California,2010CABoxer,52.1821,1067,-23,458.0,Public Policy Institute of California,0,1,8.587519,1
2010,Arkansas,2010ARBoozman,57.90294,625,-51,318.0,Mason-Dixon Polling & Research Inc.,1,0,-13.86775,1
2010,Nevada,2010NVReid,50.288740000000004,600,-190,245.0,Research 2000,0,1,2.699113,1
2010,Ohio,2010OHFisher,39.403890000000004,750,-106,292.0,Rasmussen Reports/Pulse Opinion Research,0,1,-1.359029,1
2010,Arkansas,2010ARBoozman,57.90294,600,-225,294.0,Research 2000,1,0,-13.86775,1
2010,Arkansas,2010ARBoozman,57.90294,897,-113,538.0,Magellan Strategies,1,0,-13.86775,1
2010,Connecticut,2010CTMcMahon,43.21694,1083,-42,498.0,Quinnipiac University,1,0,7.628225,0
2010,Wisconsin,2010WIFeingold,47.01992,700,-227,329.0,Public Policy Polling,0,1,3.3672839999999997,1
2010,New Hampshire,2010NHAyotte,60.02825,500,-209,250.0,Rasmussen Reports/Pulse Opinion Research,1,0,1.179276,0
2010,Wisconsin,2010WIJohnson,51.85755,500,-98,240.0,Rasmussen Reports/Pulse Opinion Research,1,0,3.3672839999999997,0
2010,Connecticut,2010CTMcMahon,43.21694,500,-154,165.0,Rasmussen Reports/Pulse Opinion Research,1,0,7.628225,0
2010,California,2010CAFiorina,42.17445,630,-49,264.0,Public Policy Polling,1,0,8.587519,0
2010,Indiana,2010INCoats,54.57875,1250,-194,587.0,SurveyUSA,1,0,-3.1697490000000004,1
2010,Oklahoma,2010OKCoburn,70.63671,500,-68,335.0,Rasmussen Reports/Pulse Opinion Research,1,0,-19.341479999999997,1
2010,Pennsylvania,2010PASestak,48.99151,750,-12,330.0,Rasmussen Reports/Pulse Opinion Research,0,1,1.540725,1
2010,Connecticut,2010CTMcMahon,43.21694,500,-300,170.0,Rasmussen Reports/Pulse Opinion Research,1,0,7.628225,0
2010,Oklahoma,2010OKRogers,26.13319,500,-97,155.0,Rasmussen Reports/Pulse Opinion Research,0,1,-19.341479999999997,0
2010,Connecticut,2010CTBlumenthal,55.15841999999999,1159,-162,649.0,Quinnipiac University,0,1,7.628225,1
2010,Ohio,2010OHPortman,56.8463,1000,-45,490.0,Rasmussen Reports/Pulse Opinion Research,1,0,-1.359029,1
2010,Illinois,2010ILGiannoulias,46.41626,998,-90,326.0,We Ask America,0,1,9.043078,0
2010,Wisconsin,2010WIFeingold,47.01992,750,-34,315.0,Rasmussen Reports/Pulse Opinion Research,0,1,3.3672839999999997,1
2010,Arkansas,2010ARLincoln,36.94511,600,-225,252.0,Research 2000,0,1,-13.86775,1
2010,Missouri,2010MOCarnahan,40.62639,750,-56,322.0,Rasmussen Reports/Pulse Opinion Research,0,1,-3.757396,1
2010,New Hampshire,2010NHAyotte,60.02825,600,-274,276.0,Research 2000,1,0,1.179276,0
2010,Missouri,2010MOCarnahan,40.62639,750,-28,322.0,Rasmussen Reports/Pulse Opinion Research,0,1,-3.757396,1
2010,Ohio,2010OHPortman,56.8463,641,-50,314.0,SurveyUSA,1,0,-1.359029,1
2010,Oklahoma,2010OKRogers,26.13319,500,-40,130.0,Rasmussen Reports/Pulse Opinion Research,0,1,-19.341479999999997,0
2010,Pennsylvania,2010PAToomey,51.00849,800,-29,368.0,"Normington, Petts & Associates",1,0,1.540725,1
2010,Missouri,2010MOBlunt,54.22915,750,-84,375.0,Rasmussen Reports/Pulse Opinion Research,1,0,-3.757396,1
2010,New York,2010NYGillibrand,62.936969999999995,1141,-32,627.0,Quinnipiac University,0,1,9.881464999999999,1
2010,Ohio,2010OHFisher,39.403890000000004,641,-50,256.0,SurveyUSA,0,1,-1.359029,1
2010,Illinois,2010ILKirk,48.01487,1000,-14,480.0,TCJ Research,1,0,9.043078,1
2010,California,2010CAFiorina,42.17445,500,-239,200.0,Research 2000,1,0,8.587519,0
2010,Kentucky,2010KYPaul,55.72659,611,-42,299.0,SurveyUSA,1,0,-11.92331,0
2010,Missouri,2010MOBlunt,54.22915,1000,-8,520.0,YouGov,1,0,-3.757396,1
2010,Florida,2010FLMeek,20.19801,607,-172,91.0,Ipsos,0,1,-2.272431,1
2010,Florida,2010FLMeek,20.19801,500,-183,85.0,Rasmussen Reports/Pulse Opinion Research,0,1,-2.272431,1
2010,Oregon,2010ORHuffman,39.24884,500,-162,190.0,Rasmussen Reports/Pulse Opinion Research,1,0,4.723343,0
2010,New Hampshire,2010NHAyotte,60.02825,709,-26,354.0,University of New Hampshire,1,0,1.179276,0
2010,Pennsylvania,2010PASestak,48.99151,1000,-10,430.0,TCJ Research,0,1,1.540725,1
2010,North Carolina,2010NCBurr,54.81213,601,-151,276.0,Public Policy Polling,1,0,-3.5299940000000003,1
2010,Colorado,2010COBennet,48.07899999999999,1334,-46,626.0,CNN/Opinion Research Corp.,0,1,0.8576715,1
2010,Illinois,2010ILKirk,48.01487,1000,-38,420.0,Rasmussen Reports/Pulse Opinion Research,1,0,9.043078,1
2010,New York,2010NYSchumer,66.30444,500,-139,270.0,Rasmussen Reports/Pulse Opinion Research,0,1,9.881464999999999,1
2010,Connecticut,2010CTBlumenthal,55.15841999999999,500,-19,250.0,TCJ Research,0,1,7.628225,1
2010,Alaska,2010AKMcAdams,23.5007,400,-66,76.0,Dittman Research,0,1,-14.75406,0
2010,West Virginia,2010WVRaese,43.40294,500,-36,240.0,Rasmussen Reports/Pulse Opinion Research,1,0,-10.36256,0
2010,West Virginia,2010WVRaese,43.40294,1397,-45,642.0,Public Policy Polling,1,0,-10.36256,0
2010,Alaska,2010AKMcAdams,23.5007,502,-4,130.0,Hays Research Group,0,1,-14.75406,0
2010,Kentucky,2010KYPaul,55.72659,803,-106,329.0,Braun Research,1,0,-11.92331,0
2010,Florida,2010FLMeek,20.19801,750,-49,172.0,Rasmussen Reports/Pulse Opinion Research,0,1,-2.272431,1
2010,Alaska,2010AKMcAdams,23.5007,400,-25,108.0,National Research Inc.,0,1,-14.75406,0
2010,Arkansas,2010ARLincoln,36.94511,1000,-10,370.0,TCJ Research,0,1,-13.86775,1
2010,Pennsylvania,2010PAToomey,51.00849,445,-45,204.0,Muhlenberg College,1,0,1.540725,1
2010,Pennsylvania,2010PAToomey,51.00849,500,-39,225.0,Suffolk University,1,0,1.540725,1
2010,Nevada,2010NVAngle,44.54661,1000,-3,510.0,TCJ Research,1,0,2.699113,1
2010,Illinois,2010ILKirk,48.01487,500,-148,210.0,Rasmussen Reports/Pulse Opinion Research,1,0,9.043078,1
2010,New York,2010NYSchumer,66.30444,592,-32,349.0,Public Policy Polling,0,1,9.881464999999999,1
2010,Pennsylvania,2010PAToomey,51.00849,750,-5,375.0,Rasmussen Reports/Pulse Opinion Research,1,0,1.540725,1
2010,Pennsylvania,2010PASestak,48.99151,1367,-119,587.0,Quinnipiac University,0,1,1.540725,1
2010,Pennsylvania,2010PASestak,48.99151,500,-126,195.0,Rasmussen Reports/Pulse Opinion Research,0,1,1.540725,1
2010,California,2010CAFiorina,42.17445,750,-91,300.0,Rasmussen Reports/Pulse Opinion Research,1,0,8.587519,0
2010,Washington,2010WAMurray,52.36483,517,-197,217.0,SurveyUSA,0,1,5.05852,1
2010,Ohio,2010OHPortman,56.8463,750,-78,360.0,Rasmussen Reports/Pulse Opinion Research,1,0,-1.359029,1
2010,Florida,2010FLMeek,20.19801,784,-15,117.0,Quinnipiac University,0,1,-2.272431,1
2010,Arizona,2010AZGlassman,34.65125,600,-183,210.0,Research 2000,0,1,-8.004806,1
2010,Pennsylvania,2010PAToomey,51.00849,1200,-329,528.0,Rasmussen Reports/Pulse Opinion Research,1,0,1.540725,1
2010,Pennsylvania,2010PAToomey,51.00849,1046,-20,502.0,Quinnipiac University,1,0,1.540725,1
2010,Connecticut,2010CTBlumenthal,55.15841999999999,1083,-42,530.0,Quinnipiac University,0,1,7.628225,1
2010,Wisconsin,2010WIJohnson,51.85755,491,-7,255.0,Marist College,1,0,3.3672839999999997,0
2010,Louisiana,2010LAMelancon,37.67385,1347,-9,471.0,Magellan Strategies,0,1,-13.149289999999999,1
2010,Connecticut,2010CTBlumenthal,55.15841999999999,1000,-10,530.0,Rasmussen Reports/Pulse Opinion Research,0,1,7.628225,1
2010,Ohio,2010OHPortman,56.8463,668,-175,307.0,University of Cincinnati (Ohio Poll),1,0,-1.359029,1
2010,Pennsylvania,2010PASestak,48.99151,600,-239,234.0,Research 2000,0,1,1.540725,1
2010,Nevada,2010NVReid,50.288740000000004,500,-17,220.0,TCJ Research,0,1,2.699113,1
2010,Nevada,2010NVAngle,44.54661,1000,-24,490.0,Rasmussen Reports/Pulse Opinion Research,1,0,2.699113,1
2010,Illinois,2010ILKirk,48.01487,600,-66,204.0,Market Shares Corp.,1,0,9.043078,1
2010,Nevada,2010NVAngle,44.54661,500,-26,215.0,Suffolk University,1,0,2.699113,1
2010,Illinois,2010ILGiannoulias,46.41626,1000,-10,410.0,Rasmussen Reports/Pulse Opinion Research,0,1,9.043078,0
2010,West Virginia,2010WVRaese,43.40294,1000,-17,480.0,Rasmussen Reports/Pulse Opinion Research,1,0,-10.36256,0
2010,New York,2010NYGillibrand,62.936969999999995,508,-5,299.0,Angus Reid Global,0,1,9.881464999999999,1
